"";"sofifa_id";"short_name";"overall";"potential";"age";"height_cm";"weight_kg";"club_name";"league_name";"club_contract_valid_until";"preferred_foot";"pace";"shooting";"passing";"dribbling";"defending";"physic";"formation";"player_tags";"value_eur"
"3322";230363;"Paulo Mesqueira";68;68;33;175;71;"Associação Chapecoense de Futebol";"Campeonato Brasileiro Série A";2024;"Left";52;69;71;66;64;64;"def";"";750000
"3323";244979;"Jean Carlos";63;66;26;184;78;"Varbergs BoIS FC";"Swedish Allsvenskan";2023;"Left";71;39;57;62;55;69;"def";"";575000
"3324";246679;"G. Biancone";68;78;21;187;79;"ESTAC Troyes";"French Ligue 1";2026;"Right";72;47;59;66;61;74;"def";"";2600000
"3325";226186;"Luo Xin";60;60;31;182;70;"Henan Songshan Longmen FC";"Chinese Super League";2022;"Right";58;48;54;56;58;70;"def";"";170000
"3326";224494;"R. Henry";74;79;23;170;66;"Brentford";"English Premier League";2023;"Left";91;40;60;73;67;70;"def";"#Speedster";6e+06
"3327";232388;"Vítor Costa";67;68;27;182;75;"Clube Sport Marítimo";"Portuguese Liga ZON SAGRES";2022;"Left";75;54;58;66;62;66;"def";"";1100000
"3328";208122;"V. Agardius";65;65;31;181;78;"IFK Norrköping";"Swedish Allsvenskan";2022;"Left";71;36;56;63;64;68;"def";"";5e+05
"3329";224970;"J. Dompé";70;71;25;170;65;"SV Zulte Waregem";"Belgian Jupiler Pro League";2023;"Right";73;69;70;73;41;55;"def";"";1900000
"3330";251672;"K. Al Khathlan";63;66;25;178;68;"Al Raed";"Saudi Abdul L. Jameel League";2023;"Left";73;28;52;55;57;59;"def";"";575000
"3331";210035;"Grimaldo";82;85;25;171;69;"SL Benfica";"Portuguese Liga ZON SAGRES";2023;"Left";87;65;81;83;74;71;"def";"";3,7e+07
"3332";235172;"Rúben Vinagre";75;85;22;174;67;"Sporting CP";"Portuguese Liga ZON SAGRES";2022;"Left";86;55;71;78;65;63;"def";"";1,2e+07
"3333";209364;"C. Brown";65;66;27;174;69;"Brisbane Roar";"Australian Hyundai A-League";2022;"Left";72;44;59;61;57;67;"def";"";750000
"3334";259850;"Y. Cumaná";65;67;25;170;66;"Deportivo La Guaira FC";"Venezuelan Primera División";2022;"Left";72;52;62;65;59;61;"def";"";9e+05
"3335";224648;"Li Lei";69;69;29;182;75;"Beijing Guoan FC";"Chinese Super League";2021;"Left";75;43;65;64;67;73;"def";"";1200000
"3336";237131;"J. Rodríguez";73;79;25;171;61;"Club León";"Mexican Liga MX";2022;"Left";68;44;66;67;73;58;"def";"";4300000
"3337";247009;"V. Dragsnes";66;67;27;187;82;"Lillestrøm SK";"Norwegian Eliteserien";2023;"Right";75;50;58;57;59;69;"def";"";9e+05
"3338";193148;"V. Le Goff";73;73;31;177;69;"FC Lorient";"French Ligue 1";2022;"Left";71;61;66;71;68;69;"def";"";2200000
"3339";206594;"S. March";75;76;26;180;77;"Brighton & Hove Albion";"English Premier League";2024;"Left";73;67;73;77;67;62;"def";"";6e+06
"3340";238346;"H. Mendyl";67;72;23;179;73;"Gazişehir Gaziantep F.K.";"Turkish Süper Lig";2022;"Left";85;43;57;65;61;66;"def";"";1400000
"3341";237714;"D. Ingham";59;65;22;186;73;"Newcastle Jets";"Australian Hyundai A-League";2023;"Right";79;42;52;62;47;62;"def";"";350000
"3342";210723;"N. Gießelmann";69;69;29;182;75;"1. FC Union Berlin";"German 1. Bundesliga";2025;"Left";66;52;64;65;66;74;"def";"";1200000
"3343";203741;"T. Delaine";76;76;29;180;70;"FC Metz";"French Ligue 1";2022;"Left";85;51;72;74;67;75;"def";"";6500000
"3344";238375;"J. Sagredo";66;67;27;179;67;"Club The Strongest";"Liga de Fútbol Profesional Boliviano";2021;"Left";74;30;51;61;61;58;"def";"";9e+05
"3345";244537;"M. Naderi";65;71;24;188;86;"Altay SK";"Turkish Süper Lig";2022;"Left";64;27;51;48;63;76;"def";"";1100000
"3346";237758;"K. Matsubara";67;72;24;182;72;"Sint-Truidense VV";"Belgian Jupiler Pro League";2022;"Left";74;58;58;66;60;70;"def";"";1400000
"3347";256542;"F. Seiwald";60;69;20;188;72;"SV Ried";"Austrian Football Bundesliga";2024;"Left";71;32;50;51;56;60;"def";"";525000
"3348";238009;"M. Frese";62;67;23;179;75;"FC Nordsjælland";"Danish Superliga";2022;"Left";75;56;57;66;55;63;"def";"";550000
"3349";232626;"Oh Jae Suk";69;69;31;176;73;"Incheon United FC";"Korean K League 1";2022;"Right";60;35;58;66;69;70;"def";"";1e+06
"3350";247124;"G. Mensah";71;78;22;178;64;"FC Girondins de Bordeaux";"French Ligue 1";2022;"Left";75;56;64;71;65;65;"def";"";3600000
"3351";189691;"D. Ball";67;67;31;183;75;"Wellington Phoenix";"Australian Hyundai A-League";2023;"Right";73;66;62;68;49;76;"att";"#Engine";850000
"3352";209188;"J. Al Zoaed";60;60;32;176;67;"Abha Club";"Saudi Abdul L. Jameel League";2022;"Left";67;54;58;61;31;64;"att";"";2e+05
"3353";240699;"N. De la Cruz";78;84;24;167;65;"River Plate";"Argentina Primera División";2022;"Right";84;75;77;81;69;67;"att";"#Engine, #Acrobat";2,2e+07
"3354";246457;"C. Ngonge";66;76;21;179;67;"FC Groningen";"Holland Eredivisie";2025;"Left";82;62;53;72;31;61;"att";"";1900000
"3355";230406;"Guilson Paiva";78;78;25;173;72;"Flamengo";"Campeonato Brasileiro Série A";2024;"Right";83;69;75;78;42;68;"att";"";15500000
"3356";237055;"O. Zubkov";71;74;24;182;71;"Ferencvárosi TC";"Hungarian Nemzeti Bajnokság I";2024;"Left";85;71;63;70;20;56;"att";"";2600000
"3357";225811;"M. Moreno";68;72;24;171;66;"KV Kortrijk";"Belgian Jupiler Pro League";2022;"Right";84;63;61;71;27;52;"att";"";1700000
"3358";230487;"Leo Caldeirinha";73;73;25;175;75;"Juventude";"Campeonato Brasileiro Série A";2024;"Left";69;72;73;74;29;67;"att";"";3400000
"3359";236772;"D. Szoboszlai";77;87;20;186;74;"RB Leipzig";"German 1. Bundesliga";2026;"Right";79;78;79;79;34;64;"att";"#FK Specialist";2,3e+07
"3360";259249;"C. Clark";66;86;18;180;70;"New York Red Bulls";"USA Major League Soccer";2021;"Right";75;59;64;67;43;55;"att";"";2400000
"3361";244941;"M. Fischer";67;70;25;179;72;"FK Austria Wien";"Austrian Football Bundesliga";2024;"Right";70;63;66;68;43;68;"att";"";1300000
"3362";228179;"A. Castro";73;73;26;183;71;"Club Atlético Colón";"Argentina Primera División";2021;"Left";77;71;72;77;64;67;"att";"";3300000
"3363";182091;"K. Barbarouses";69;69;31;171;68;"Sydney FC";"Australian Hyundai A-League";2022;"Right";85;69;62;72;32;71;"att";"#Acrobat";1200000
"3364";254796;"N. Madueke";77;88;19;182;70;"PSV";"Holland Eredivisie";2025;"Left";90;71;68;83;36;62;"att";"#Speedster, #Dribbler";2,3e+07
"3365";230463;"Simão Acunha";76;76;33;178;71;"Clube Atlético Mineiro";"Campeonato Brasileiro Série A";2024;"Right";77;68;77;77;36;62;"att";"";4700000
"3366";230465;"Allan Bardinho";74;74;29;175;72;"Ceará Sporting Club";"Campeonato Brasileiro Série A";2024;"Left";65;69;73;77;35;54;"att";"";4100000
"3367";246419;"Y. Verschaeren";73;83;19;172;63;"RSC Anderlecht";"Belgian Jupiler Pro League";2024;"Right";71;67;72;77;44;47;"att";"";6500000
"3368";233735;"J. Okita";65;70;24;181;75;"N.E.C. Nijmegen";"Holland Eredivisie";2022;"Left";80;62;55;68;22;66;"att";"";1100000
"3369";237988;"T. Hara";65;71;22;180;74;"Shimizu S-Pulse";"Japanese J. League Division 1";2022;"Right";69;44;61;64;65;69;"def";"";1e+06
"3370";227632;"Jeon Min Gwang";62;64;28;187;73;"Pohang Steelers";"Korean K League 1";2022;"Right";70;51;57;54;60;75;"def";"";4e+05
"3371";204401;"Diogo Figueiras";72;72;30;169;62;"Futebol Clube de Famalicão";"Portuguese Liga ZON SAGRES";2022;"Right";82;60;66;74;65;50;"def";"";2e+06
"3372";258880;"K. Tsunemoto";61;66;22;173;64;"Kashima Antlers";"Japanese J. League Division 1";2022;"Right";66;33;54;57;59;51;"def";"";475000
"3373";232697;"L. Geminiani";65;65;30;172;65;"Patronato";"Argentina Primera División";2021;"Right";74;31;51;63;58;64;"def";"";625000
"3374";247404;"P. Cárdenas";63;73;21;177;78;"Club de Deportes Cobresal";"Chilian Campeonato Nacional";2022;"Right";71;44;58;58;61;64;"def";"";1e+06
"3375";220620;"F. Hadergjonaj";71;72;26;183;73;"Kasimpaşa SK";"Turkish Süper Lig";2023;"Right";81;48;65;69;65;70;"def";"";2e+06
"3376";261140;"J. Brown";62;69;22;180;79;"Vancouver Whitecaps FC";"USA Major League Soccer";2021;"Right";77;36;47;53;60;70;"def";"";775000
"3377";259908;"W. Vargas";62;67;24;173;77;"Guayaquil City FC";"Ecuadorian Serie A";2024;"Right";63;28;50;58;59;61;"def";"";550000
"3378";247204;"Emerson";79;84;22;181;79;"Tottenham Hotspur";"English Premier League";2026;"Right";84;62;71;74;74;77;"def";"";2,5e+07
"3379";230360;"Everticinho";78;78;21;176;75;"RB Bragantino";"Campeonato Brasileiro Série A";2024;"Right";78;71;71;76;74;74;"def";"";1,5e+07
"3380";186156;"L. Ayling";76;76;29;185;72;"Leeds United";"English Premier League";2023;"Right";66;54;64;72;76;75;"def";"";6500000
"3381";215181;"G. Peruzzi";71;71;29;178;71;"San Lorenzo de Almagro";"Argentina Primera División";2022;"Right";74;49;64;69;66;71;"def";"";1600000
"3382";250917;"J. Gaari";66;67;27;181;77;"RKC Waalwijk";"Holland Eredivisie";2022;"Right";75;40;52;63;62;71;"def";"";9e+05
"3383";259576;"B. Aguirre";66;78;20;178;72;"Club Atlético Lanús";"Argentina Primera División";2022;"Right";68;37;47;59;65;68;"def";"";2e+06
"3384";230201;"Maikel Catarino";80;80;25;177;75;"Sport Club Corinthians Paulista";"Campeonato Brasileiro Série A";2024;"Right";76;51;70;77;77;70;"def";"";2,1e+07
"3385";253008;"K. Álvarez";68;77;22;176;66;"Pachuca";"Mexican Liga MX";2022;"Right";74;45;56;65;63;63;"def";"";2600000
"3386";251836;"A. Porras";56;66;21;184;76;"Club Independiente Santa Fe";"Colombian Liga Postobón";2025;"Right";67;29;40;51;53;64;"def";"";3e+05
"3387";215563;"R. Dimitrov";67;67;32;174;74;"Sepsi OSK Sf. Gheorghe";"Romanian Liga I";2022;"Right";73;44;61;61;63;69;"def";"";7e+05
"3388";251804;"S. Dest";76;85;20;175;62;"FC Barcelona";"Spain Primera Division";2025;"Right";87;59;72;81;67;66;"def";"";15500000
"3389";247197;"Ming Tian";68;70;26;180;71;"Wuhan FC";"Chinese Super League";2021;"Right";83;32;56;62;63;65;"def";"";1400000
"3390";260251;"H. Noguera";63;63;34;171;70;"Academia Puerto Cabello";"Venezuelan Primera División";2021;"Right";61;28;48;57;61;53;"def";"";180000
"3391";224115;"Ricardinho";65;66;27;179;77;"FC Voluntari";"Romanian Liga I";2022;"Right";70;55;58;60;62;70;"def";"";750000
"3392";224891;"Rafael Ramos";70;73;26;170;70;"Santa Clara";"Portuguese Liga ZON SAGRES";2022;"Right";76;50;61;68;66;76;"def";"";1900000
"3393";199131;"A. Tinnerholm";73;73;30;176;75;"New York City FC";"USA Major League Soccer";2025;"Right";74;52;66;69;68;77;"def";"#Engine";2600000
"3394";259696;"A. Giménez";64;64;28;184;78;"Guaireña FC";"Paraguayan Primera División";2021;"Right";68;25;46;57;61;66;"def";"";525000
"3395";224104;"D. Martínez";72;72;31;177;71;"Rosario Central";"Argentina Primera División";2023;"Right";74;65;64;72;67;74;"def";"";1700000
"3396";248290;"S. Sarangi";54;61;21;179;68;"Odisha FC";"Indian Super League";2023;"Right";67;45;47;53;50;61;"def";"";210000
"3397";259212;"S. Ottesen";62;74;20;180;75;"Stabæk Fotball";"Norwegian Eliteserien";2023;"Right";73;39;53;57;57;65;"def";"";925000
"3398";225145;"R. Mphahlele";68;68;31;185;80;"Kaizer Chiefs";"South African Premier Division";2022;"Right";66;33;59;65;68;62;"def";"";875000
"3399";209371;"B. van Polen";67;67;35;179;73;"PEC Zwolle";"Holland Eredivisie";2022;"Right";60;50;61;66;66;68;"def";"";275000
"3400";230147;"F. Sacko";73;76;26;179;68;"Vitória de Guimarães";"Portuguese Liga ZON SAGRES";2024;"Right";92;45;60;72;65;71;"def";"#Speedster";3700000
"3401";244869;"G. Compagnucci";66;66;29;178;73;"Newell's Old Boys";"Argentina Primera División";2022;"Right";75;58;61;64;34;57;"def";"";850000
"3402";233288;"E. Boyle";60;65;24;180;78;"Finn Harps";"Rep. Ireland Airtricity League";2021;"Right";76;34;48;55;56;73;"def";"";350000
"3403";188421;"J. Dom";70;70;31;173;71;"K Beerschot VA";"Belgian Jupiler Pro League";2023;"Right";75;58;63;63;65;73;"def";"";1200000
"3404";214006;"Y. Candelo";72;72;29;172;67;"Atlético Nacional";"Colombian Liga Postobón";2023;"Right";82;65;70;74;55;68;"def";"";2300000
"3405";243481;"M. Pedersen";67;81;21;183;76;"Feyenoord";"Holland Eredivisie";2026;"Right";89;48;56;65;58;65;"def";"";2400000
"3406";211791;"M. Konczkowski";67;67;27;181;74;"Piast Gliwice";"Polish T-Mobile Ekstraklasa";2022;"Right";79;40;65;66;60;70;"def";"";975000
"3407";242482;"E. Coronel";68;72;24;173;72;"Club Atlético Banfield";"Argentina Primera División";2024;"Right";68;32;50;56;67;64;"def";"";1600000
"3408";253294;"A. Méndez";70;73;25;176;82;"Club Nacional de Football";"Uruguayan Primera División";2021;"Right";80;37;50;59;65;86;"def";"#Strength";1900000
"3409";238920;"J. Córdova";62;65;26;165;63;"CD Huachipato";"Chilian Campeonato Nacional";2021;"Right";76;39;61;60;56;53;"def";"";475000
"3410";233719;"Piao Shihao";63;63;29;177;73;"Shijiazhuang Ever Bright F.C.";"Chinese Super League";2022;"Right";76;39;54;49;59;73;"def";"";425000
"3411";246183;"T. Wiesner";72;77;23;176;65;"AC Sparta Praha";"Czech Republic Gambrinus Liga";2023;"Right";80;61;66;73;66;60;"def";"";3300000
"3412";245737;"O. Al Owdah";59;65;22;176;65;"Al Batin";"Saudi Abdul L. Jameel League";2022;"Right";76;26;50;57;53;59;"def";"";350000
"3413";180216;"S. Coleman";78;78;32;177;77;"Everton";"English Premier League";2023;"Right";66;65;73;76;78;70;"def";"";9500000
"3414";234072;"A. Ralston";64;70;22;178;76;"Celtic";"Scottish Premiership";2022;"Right";70;44;58;62;61;67;"def";"";875000
"3415";240754;"Y. Atal";76;80;25;175;66;"OGC Nice";"French Ligue 1";2023;"Right";90;68;71;79;70;69;"def";"#Speedster";9500000
"3416";222558;"R. Karsdorp";78;79;26;184;80;"Roma";"Italian Serie A";2025;"Right";87;64;74;77;76;78;"def";"";16500000
"3417";224490;"Z. Çelik";79;82;24;180;78;"LOSC Lille";"French Ligue 1";2023;"Right";79;58;71;72;75;79;"def";"";2,2e+07
"3418";228682;"R. Rebolledo";68;75;24;171;63;"Universidad Católica";"Chilian Campeonato Nacional";2021;"Right";74;26;55;67;63;62;"def";"";2300000
"3419";247949;"Ș. Vlădoiu";68;74;22;178;73;"Universitatea Craiova";"Romanian Liga I";2024;"Right";87;35;55;60;62;69;"def";"";1800000
"3420";246415;"N. Fadiga";65;76;21;187;78;"Heracles Almelo";"Holland Eredivisie";2023;"Left";79;49;57;66;59;67;"def";"";1500000
"3421";203747;"Héctor Bellerín";78;81;26;178;74;"Real Betis Balompié";"Spain Primera Division";2022;"Right";83;51;69;77;73;65;"def";"";1,7e+07
"3422";236401;"N. Mazraoui";80;85;23;183;62;"Ajax";"Holland Eredivisie";2022;"Right";82;61;74;81;75;71;"def";"";29500000
"3423";241049;"Gorosabel";77;82;24;174;70;"Real Sociedad";"Spain Primera Division";2024;"Right";75;46;70;71;75;68;"def";"";1,5e+07
"3424";250854;"R. Carstensen";64;76;20;183;75;"Silkeborg IF";"Danish Superliga";2024;"Right";79;48;58;64;55;67;"def";"";1300000
"3425";244757;"A. Schott";65;77;21;175;72;"Platense";"Argentina Primera División";2022;"Right";78;31;52;62;60;56;"def";"";1700000
"3426";210434;"F. Chafik";69;69;34;182;72;"FC Lausanne-Sport";"Swiss Super League";2025;"Right";63;52;58;64;68;75;"def";"";5e+05
"3427";192045;"L. Rodríguez";78;78;30;177;76;"Tigres U.A.N.L.";"Mexican Liga MX";2022;"Right";84;64;73;76;70;79;"def";"#Engine";1,2e+07
"3428";225873;"R. Feely";60;65;24;191;76;"Bohemian FC";"Rep. Ireland Airtricity League";2021;"Right";62;38;52;54;57;68;"def";"";350000
"3429";259835;"Robson";68;68;28;180;77;"Club Atlético Palmaflor";"Liga de Fútbol Profesional Boliviano";2021;"Right";63;35;53;44;70;75;"def";"";1100000
"3430";230354;"Jesus Andradaldo";75;75;29;177;73;"Grêmio";"Campeonato Brasileiro Série A";2024;"Right";71;46;67;73;75;72;"def";"";4900000
"3431";237885;"C. Tovar";60;67;23;185;70;"Deportivo Pasto";"Colombian Liga Postobón";2021;"Right";63;24;38;41;60;64;"def";"";450000
"3432";246715;"S. Golui";55;63;23;180;69;"Bengaluru FC";"Indian Super League";2023;"Right";72;31;38;51;54;69;"def";"";250000
"3433";231685;"R. Pierre-Gabriel";73;78;23;177;80;"Stade Brestois 29";"French Ligue 1";2022;"Right";76;48;60;69;71;72;"def";"";4300000
"3434";187225;"O. Mendoza";66;66;32;173;72;"Gallos Blancos de Querétaro";"Mexican Liga MX";2021;"Right";66;32;54;60;62;73;"def";"";6e+05
"3435";252736;"H. Ali";59;67;19;180;65;"Örebro SK";"Swedish Allsvenskan";2022;"Right";72;33;48;55;54;56;"def";"";475000
"3436";236505;"Artur Jorge";72;75;26;186;79;"Moreirense FC";"Portuguese Liga ZON SAGRES";2024;"Right";53;35;46;50;74;75;"def";"";2700000
"3437";251626;"M. van Ewijk";68;77;20;175;70;"SC Heerenveen";"Holland Eredivisie";2025;"Right";85;35;54;64;63;67;"def";"";2500000
"3438";245278;"Tomás Tavares";73;82;20;187;77;"FC Basel 1893";"Swiss Super League";2022;"Right";79;47;61;74;70;71;"def";"";6500000
"3439";245062;"J. González";72;72;29;177;73;"Club Necaxa";"Mexican Liga MX";2021;"Right";79;43;58;57;70;73;"def";"";2100000
"3440";247027;"Ruan";68;71;26;170;66;"Orlando City Soccer Club";"USA Major League Soccer";2021;"Right";93;31;59;68;59;67;"def";"#Speedster";1500000
"3441";236466;"C. Michelin";74;78;24;178;65;"AEK Athens";"Greek Super League";2025;"Right";71;50;69;69;70;69;"def";"";5500000
"3442";198455;"J. Larsson";72;72;31;182;75;"IF Elfsborg";"Swedish Allsvenskan";2022;"Right";81;63;69;68;65;75;"def";"";1700000
"3443";245481;"Y. Al Bakr";60;67;23;170;62;"Al Taawoun";"Saudi Abdul L. Jameel League";2024;"Right";76;27;49;60;55;56;"def";"";475000
"3444";202678;"J. Risdon";71;71;28;167;70;"Western United FC";"Australian Hyundai A-League";2022;"Right";75;49;61;65;67;81;"def";"";1700000
"3445";230366;"Silvosinho";73;73;25;177;73;"Santos";"Campeonato Brasileiro Série A";2024;"Right";65;54;64;64;70;69;"def";"";3100000
"3446";213368;"L. Rougeaux";65;66;27;185;85;"KV Kortrijk";"Belgian Jupiler Pro League";2022;"Right";52;43;54;49;66;71;"def";"";725000
"3447";234112;"Dodô";73;84;22;166;71;"Shakhtar Donetsk";"Ukrainian Premier League";2025;"Right";88;58;64;73;66;67;"def";"";6500000
"3448";199231;"Kim Tae Hwan";72;72;31;177;72;"Ulsan Hyundai FC";"Korean K League 1";2022;"Right";91;57;61;69;64;79;"def";"#Speedster";1700000
"3449";238507;"Fernando Fonseca";72;76;24;182;75;"FC Paços de Ferreira";"Portuguese Liga ZON SAGRES";2023;"Right";73;41;61;68;68;74;"def";"";3100000
"3450";234740;"M. El Hankouri";70;76;24;176;70;"FC Groningen";"Holland Eredivisie";2022;"Right";76;65;65;76;42;60;"def";"";2500000
"3451";245510;"A. Hassoun";62;67;24;178;70;"Al Ahli";"Saudi Abdul L. Jameel League";2022;"Right";75;40;51;57;56;69;"def";"";550000
"3452";193264;"P. Farkas";71;71;28;179;78;"FC Luzern";"Swiss Super League";2023;"Right";83;61;64;67;64;77;"def";"";1700000
"3453";213571;"C. Elliott";63;63;30;185;81;"Dundee FC";"Scottish Premiership";2022;"Right";76;56;56;62;59;73;"def";"";425000
"3454";253879;"L. Bolívar";66;66;31;167;70;"Metropolitanos de Caracas FC";"Venezuelan Primera División";2021;"Right";66;50;61;65;63;68;"def";"";625000
"3455";221370;"M. Al Buraik";72;72;28;173;61;"Al Hilal";"Saudi Abdul L. Jameel League";2022;"Right";80;57;71;69;64;67;"def";"";2100000
"3456";248097;"C. Belu-Iordache";65;65;27;185;78;"Rapid București";"Romanian Liga I";2022;"Right";75;45;58;60;60;71;"def";"";7e+05
"3457";248327;"P. Lakra";55;62;23;170;66;"NorthEast United FC";"Indian Super League";2022;"Right";74;29;43;51;49;67;"def";"";240000
"3458";208364;"Clinton Mata";78;78;28;180;73;"Club Brugge KV";"Belgian Jupiler Pro League";2024;"Right";82;61;68;75;76;80;"def";"#Engine";12500000
"3459";215234;"I. Quílez";64;64;31;179;76;"Club Atlético Huracán";"Argentina Primera División";2022;"Right";68;32;52;64;62;64;"def";"";425000
"3460";237965;"Yoon Jong Gyu";61;70;23;173;65;"FC Seoul";"Korean K League 1";2021;"Right";74;38;55;57;56;59;"def";"";7e+05
"3461";230216;"Adnan Vidual";79;79;29;175;70;"Internacional";"Campeonato Brasileiro Série A";2024;"Right";83;52;70;71;76;71;"def";"";15500000
"3462";216751;"D. Bejarano";71;71;29;174;70;"Club Bolívar";"Liga de Fútbol Profesional Boliviano";2022;"Right";66;38;61;62;68;58;"def";"";1600000
"3463";247420;"S. Naruse";64;75;20;166;63;"Nagoya Grampus";"Japanese J. League Division 1";2022;"Right";71;39;52;65;60;57;"def";"";1200000
"3464";195479;"J. Tavernier";77;77;29;180;75;"Rangers FC";"Scottish Premiership";2024;"Right";83;71;74;75;72;78;"def";"";9500000
"3465";226436;"H. ter Avest";73;79;24;182;78;"FC Utrecht";"Holland Eredivisie";2024;"Right";72;53;67;71;68;72;"def";"";4500000
"3466";236993;"N. Lima";69;71;26;175;79;"Austin FC";"USA Major League Soccer";2021;"Right";82;62;59;67;62;72;"def";"";1600000
"3467";204541;"G. Carmona";65;65;35;187;94;"Sport Huancayo";"Peruvian Primera División";2021;"Right";65;40;51;54;65;72;"def";"";220000
"3468";246688;"S. Abdulhamid";69;77;21;175;70;"Al Ittihad";"Saudi Abdul L. Jameel League";2022;"Right";84;44;58;66;61;65;"def";"";3e+06
"3469";257619;"S. Eriksen";57;69;20;170;62;"Mjøndalen IF";"Norwegian Eliteserien";2024;"Right";73;44;52;58;52;41;"def";"";375000
"3470";223017;"Ö. Şahiner";72;72;29;175;70;"İstanbul Başakşehir FK";"Turkish Süper Lig";2023;"Right";81;67;68;73;63;71;"def";"";2300000
"3471";222430;"F. Viáfara";71;71;29;167;65;"Junior FC";"Colombian Liga Postobón";2022;"Right";89;53;61;68;62;56;"def";"#Acrobat";1600000
"3472";252086;"Son";73;74;27;178;72;"Levante Unión Deportiva";"Spain Primera Division";2024;"Right";84;50;64;71;67;72;"def";"";3200000
"3473";225087;"F. Al Sagour";65;70;25;174;70;"Al Shabab";"Saudi Abdul L. Jameel League";2024;"Right";84;45;55;62;57;56;"def";"";975000
